"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:18:14.8239293","Explorer.EXE","6308","QueryOpen","C:\Program Files\WindowsApps\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","FAST IO DISALLOWED",""
"21:18:14.8240582","Procmon64.exe","10216","CreateFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8240759","Explorer.EXE","6308","CreateFile","C:\Program Files\WindowsApps\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8241165","Procmon64.exe","10216","QueryBasicInformationFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","CreationTime: 2026/7/30 10:24:18, LastAccessTime: 2026/7/30 10:24:23, LastWriteTime: 2026/7/28 11:31:40, ChangeTime: 2026/7/30 13:40:51, FileAttributes: A"
"21:18:14.8241349","Procmon64.exe","10216","CloseFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8241462","Explorer.EXE","6308","QueryNetworkOpenInformationFile","C:\Program Files\WindowsApps\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","SUCCESS","CreationTime: 2025/12/31 20:33:32, LastAccessTime: 2025/12/31 20:33:32, LastWriteTime: 2025/12/31 20:33:32, ChangeTime: 2025/12/31 20:33:32, AllocationSize: 1601/1/1 8:00:00, EndOfFile: 1601/1/1 8:00:00, FileAttributes: ANCI"
"21:18:14.8241590","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8241634","Explorer.EXE","6308","CloseFile","C:\Program Files\WindowsApps\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","SUCCESS",""
"21:18:14.8241911","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Program Files\WindowsApps\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","SUCCESS",""
"21:18:14.8242260","Explorer.EXE","6308","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"21:18:14.8242796","Explorer.EXE","6308","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.8243019","Explorer.EXE","6308","RegCreateKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","REPARSE","Desired Access: Read/Write"
"21:18:14.8243397","Procmon64.exe","10216","CreateFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8243432","Explorer.EXE","6308","RegCreateKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","SUCCESS","Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
"21:18:14.8243685","Explorer.EXE","6308","RegCloseKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri","SUCCESS",""
"21:18:14.8243870","Explorer.EXE","6308","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:18:14.8244022","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri\1dc7a51acfc73dc\ec74f5ac","REPARSE","Desired Access: Read/Write"
"21:18:14.8244066","Procmon64.exe","10216","CreateFileMapping","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"21:18:14.8244178","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri\1dc7a51acfc73dc\ec74f5ac","SUCCESS","Desired Access: Read/Write"
"21:18:14.8244234","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8244334","Explorer.EXE","6308","RegCloseKey","HKCU","SUCCESS",""
"21:18:14.8244347","Procmon64.exe","10216","CreateFileMapping","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","SyncType: SyncTypeOther"
"21:18:14.8244433","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8244464","Explorer.EXE","6308","RegQueryValue","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri\1dc7a51acfc73dc\ec74f5ac\@{Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Paint/Resources/AppDisplayName}","SUCCESS","Type: REG_SZ, Length: 6, Data: 画图"
"21:18:14.8244660","Procmon64.exe","10216","CloseFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8244702","Explorer.EXE","6308","RegQueryValue","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri\1dc7a51acfc73dc\ec74f5ac\@{Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Paint/Resources/AppDisplayName}","SUCCESS","Type: REG_SZ, Length: 6, Data: 画图"
"21:18:14.8244817","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8244872","Explorer.EXE","6308","RegCloseKey","HKCU","SUCCESS",""
"21:18:14.8245010","Explorer.EXE","6308","RegCloseKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe%5Cmicrosoft.system.package.metadata%5CS-1-5-21-4279415155-462254920-2085994121-1001-MergedResources-15.pri\1dc7a51acfc73dc\ec74f5ac","SUCCESS",""
"21:18:14.8246251","Procmon64.exe","10216","QueryOpen","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","FAST IO DISALLOWED",""
"21:18:14.8247342","Procmon64.exe","10216","CreateFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8247736","Procmon64.exe","10216","QueryBasicInformationFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","CreationTime: 2026/7/30 10:24:18, LastAccessTime: 2026/7/30 10:24:23, LastWriteTime: 2026/7/28 11:31:40, ChangeTime: 2026/7/30 13:40:51, FileAttributes: A"
"21:18:14.8247842","Procmon64.exe","10216","CloseFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8247983","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8248440","svchost.exe","3488","LockFile","C:\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"21:18:14.8248751","svchost.exe","3488","UnlockFileSingle","C:\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm","SUCCESS","Offset: 123, Length: 1"
"21:18:14.8249391","Procmon64.exe","10216","CreateFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8249948","Procmon64.exe","10216","CreateFileMapping","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"21:18:14.8250082","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8250189","Procmon64.exe","10216","CreateFileMapping","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","SyncType: SyncTypeOther"
"21:18:14.8250272","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8250462","Procmon64.exe","10216","CloseFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8250600","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8251802","svchost.exe","3488","LockFile","C:\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"21:18:14.8252209","svchost.exe","3488","UnlockFileSingle","C:\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm","SUCCESS","Offset: 123, Length: 1"
"21:18:14.8252259","Procmon64.exe","10216","CreateFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8252786","Procmon64.exe","10216","QueryStandardInformationFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","AllocationSize: 232,751,104, EndOfFile: 232,750,432, NumberOfLinks: 1, DeletePending: False, Directory: False"
"21:18:14.8252916","Procmon64.exe","10216","CreateFileMapping","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"21:18:14.8253038","Procmon64.exe","10216","QueryStandardInformationFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","AllocationSize: 232,751,104, EndOfFile: 232,750,432, NumberOfLinks: 1, DeletePending: False, Directory: False"
"21:18:14.8253127","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8253217","Procmon64.exe","10216","CreateFileMapping","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS","SyncType: SyncTypeOther"
"21:18:14.8253295","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8253605","Procmon64.exe","10216","CloseFile","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8253744","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Users\rabBIThole\AppData\Local\Programs\Microsoft VS Code\Code.exe","SUCCESS",""
"21:18:14.8254782","Explorer.EXE","6308","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.8254964","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read"
"21:18:14.8255131","Procmon64.exe","10216","QueryOpen","C:\Windows\System32\ntdll.dll","FAST IO DISALLOWED",""
"21:18:14.8255302","Explorer.EXE","6308","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:18:14.8255421","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.8255539","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read"
"21:18:14.8255725","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:18:14.8255977","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.8256019","Procmon64.exe","10216","CreateFile","C:\Windows\System32\ntdll.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.8256096","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read"
"21:18:14.8256264","Explorer.EXE","6308","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 116d"
"21:18:14.8256449","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe","SUCCESS",""
"21:18:14.8256457","Procmon64.exe","10216","QueryBasicInformationFile","C:\Windows\System32\ntdll.dll","SUCCESS","CreationTime: 2026/7/15 10:40:56, LastAccessTime: 2026/7/15 10:40:56, LastWriteTime: 2026/7/15 10:40:56, ChangeTime: 2026/7/16 23:33:44, FileAttributes: A"
"21:18:14.8256575","Procmon64.exe","10216","CloseFile","C:\Windows\System32\ntdll.dll","SUCCESS",""
"21:18:14.8256623","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.8256708","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Windows\System32\ntdll.dll","SUCCESS",""
"21:18:14.8256736","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\116d","SUCCESS","Desired Access: Read"
"21:18:14.8256967","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\116d\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"21:18:14.8257154","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\116d","SUCCESS",""
"21:18:14.8257281","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS",""
"21:18:14.8257389","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS",""
"21:18:14.8257582","Explorer.EXE","6308","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.8257696","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read"
"21:18:14.8257860","Explorer.EXE","6308","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:18:14.8257962","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.8258068","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read"
"21:18:14.8258205","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:18:14.8258368","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.8258476","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read"
"21:18:14.8258621","Explorer.EXE","6308","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 116d"
"21:18:14.8258753","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2508.361.0_x64__8wekyb3d8bbwe","SUCCESS",""
"21:18:14.8258864","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.8258970","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\116d","SUCCESS","Desired Access: Read"
"21:18:14.8259113","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\116d\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"21:18:14.8259273","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\116d","SUCCESS",""
"21:18:14.8259385","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS",""
"21:18:14.8259493","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS",""
"21:18:14.8260147","Explorer.EXE","6308","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.8260592","Procmon64.exe","10216","QueryOpen","C:\Windows\System32\ntdll.dll","FAST IO DISALLOWED",""
"21:18:14.8260611","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read"
"21:18:14.8261017","Explorer.EXE","6308","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
